username,post_id,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,img_file,tier,caption_clean,sentiment_score,caption_length,hashtag_count,emoji_count,has_cta
yvonneschwenke,1818361914720757723,1530985653,34,2,18795.0,0.0019154030327214,0,0,#art#artwork#artist#artiseverywhere#lepetitnoirphotography#nudes#nudeseries#nakeds#natural#pastels#projektsoul#deepsoul#beyou#spirit#blondie#inkedgirls#tattoedgirls#butterfly#goingcrazy#wildwoman#takeawalkonthewildside#vintage#spirit#summer#surreal#scarfs#yoursoul#killme#field#recklessgirl#,info\yvonneschwenke-1818361914720757723.jpg,micro,,0.0,291,30,0,0
xandervintage,1978544384544342451,1550080892,5886,41,212894.0,0.0278401458002574,0,0,lilac and glittery💕 snowed in today and no school for Noah two days in a row ✌️ Is there such a thing as a “snow day” on the east coast? Or are we just useless in the snow on the west 😜❄️ #makeup #beauty #glitter #makeuplook #selfie #eyeshadow,info\xandervintage-1978544384544342451.jpg,macro,lilac and glittery💕 snowed in today and no school for Noah two days in a row ✌️ Is there such a thing as a snow day on the east coast? Or are we just useless in the snow on the west 😜❄️ makeup beauty glitter makeuplook selfie eyeshadow,-0.4767,243,6,6,0
_micheleschmidt,1793732236640397519,1528049567,1054,35,10716.0,0.1016237402015677,0,0,✖️Heeeey meine Hübschen 🖤 Ich hoffe ihr hattet alle ein wundervolles Wochenende! 🙃 Ich war Freitag schön bei der Mani-& Pediküre 💅🏼 und habe das Wochenende mit Wohnungsputz und Ausruhen verbracht herrlich 😍👍🏼 Gerade bin ich durch mit Sport 😏💪🏼 Was habt ihr Schönes gemacht? Habt ihr schon meine beiden neuen Videos gesehen? 🙈Der neue dm Haul ist in meiner Bio verlinkt ✔️ Ich freue mich unter meinen neuen Videos von euch zu lesen! 🌸 Habt noch einen tollen Abend! ✨ #YouTuber#MicheleSchmidt#newvideosareup#blogger#dmhaul#aufgebrauchteprodukte#passion#blackandwhitephoto,info\_micheleschmidt-1793732236640397519.jpg,micro,✖️Heeeey meine Hübschen 🖤 Ich hoffe ihr hattet alle ein wundervolles Wochenende! 🙃 Ich war Freitag schön bei der Mani-& Pediküre 💅🏼 und habe das Wochenende mit Wohnungsputz und Ausruhen verbracht herrlich 😍👍🏼 Gerade bin ich durch mit Sport 😏💪🏼 Was habt ihr Schönes gemacht? Habt ihr schon meine beiden neuen Videos gesehen? 🙈Der neue dm Haul ist in meiner Bio verlinkt ✔️ Ich freue mich unter meinen neuen Videos von euch zu lesen! 🌸 Habt noch einen tollen Abend! ✨ YouTuberMicheleSchmidtnewvideosareupbloggerdmhaulaufgebrauchteproduktepassionblackandwhitephoto,0.0,569,8,17,0
thewednesdayedit,1845066077661068884,1534169038,65,3,12314.0,0.0055221698879324,0,0,@muradskincareuk totally had me with this new launch! I’ve been wearing it everyday for the last fortnight and I love it! I can’t get enough of it. It’s perfect for skin like mine that’s super dry in some areas but oily in others. It keeps my face looking super hydrated and plum all day - it’s amazing!,info\thewednesdayedit-1845066077661068884.jpg,micro,totally had me with this new launch! Ive been wearing it everyday for the last fortnight and I love it! I cant get enough of it. Its perfect for skin like mine thats super dry in some areas but oily in others. It keeps my face looking super hydrated and plum all day - its amazing!,0.9411,303,0,0,0
only_susie_cosplay,1941532188139128746,1545668694,51,0,1234.0,0.0413290113452188,0,0,"I can’t wait to be my husband... once when I was 11 I cosplayed Loki in his ceremonial armor from the first Thor... but I was too scared to ever do it again. NOW, THIS! #loki",info\only_susie_cosplay-1941532188139128746.jpg,micro,"I cant wait to be my husband... once when I was 11 I cosplayed Loki in his ceremonial armor from the first Thor... but I was too scared to ever do it again. NOW, THIS! loki",0.0,174,1,0,0
rubylday,1742184673474217894,1521904618,388,13,8324.0,0.0481739548294089,0,0,Back to reality... and by reality I mean brunching with the girls 👸🍹🍴#brunch #sat #missguided #egoofficial #potd #ootd,info\rubylday-1742184673474217894.jpg,micro,Back to reality... and by reality I mean brunching with the girls 👸🍹🍴brunch sat missguided egoofficial potd ootd,0.0,118,6,3,0
luciacastells,1819728599689710807,1531148575,320,13,15387.0,0.0216416455449405,0,0,Este producto es una maravilla en cuanto a textura para el verano 💛 Se puede utilizar solo o antes de la crema y también como mascarilla! #veranoconlucia 9/31,info\luciacastells-1819728599689710807.jpg,micro,Este producto es una maravilla en cuanto a textura para el verano 💛 Se puede utilizar solo o antes de la crema y también como mascarilla! veranoconlucia 9/31,0.0,158,1,1,0
phyllislevine,2003176004805413254,1553017210,448,0,5536.0,0.0809248554913294,0,0,📷#stevenmeiselphotography  #nataliavodianova #fashioneditorial #vogue #2007 #inspiration,info\phyllislevine-2003176004805413254.jpg,micro,📷stevenmeiselphotography nataliavodianova fashioneditorial vogue 2007 inspiration,0.0,88,6,1,0
teteclementino,1777206896982238711,1526079593,33072,52,930504.0,0.035597912529124,0,0,"Beijo e boa sexta pra vocês, amores ❤️",info\teteclementino-1777206896982238711.jpg,macro,"Beijo e boa sexta pra vocês, amores ❤️",0.0,38,0,2,0
shelleygregoryhair,1630612095840480894,1508604131,679,2,107146.0,0.0063558135628021,0,0,"Saturday Vibes✨ #hairinspo
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#modelhair #saturdayvibes #pinkhair #hairlove #pastelhair #pinkfringe #pastelinspo #mermaidhair #unicornhair #ponkhairlove #pastelhaircolor #pastelhairobsessed",info\shelleygregoryhair-1630612095840480894.jpg,macro,Saturday Vibes✨ hairinspo . . . . . . . . . . . . . . modelhair saturdayvibes pinkhair hairlove pastelhair pinkfringe pastelinspo mermaidhair unicornhair ponkhairlove pastelhaircolor pastelhairobsessed,0.3612,214,13,1,0
